id	name	image	match_file	match_type
f_21708	百人隊長Isabella	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21713	樱花艾拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21714	樱花艾拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21719	樱花菲莉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21720	樱花菲莉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21725	森林的呼声Carmina	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21726	森林的呼声Carmina	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21731	無赖斗士Zach	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21732	無赖斗士Zach	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21737	剧毒Amanda	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21738	剧毒Amanda	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21743	綠树精靈Laurel	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21744	綠树精靈Laurel	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21749	羅密欧EX	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21750	羅密欧EX	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21755	RyoMcGregor	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21761	StellaVolt	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21767	HuangMeiHua	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21773	闪电迪伦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21774	闪电迪伦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21779	悠久之音穆特	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21780	悠久之音穆特	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21791	电光術士Chinon	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21792	电光術士Chinon	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21797	綠風Seria	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21798	綠風Seria	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21803	绝對防御Shion	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21804	绝對防御Shion	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21810	飛劍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21815	神威之牙Ceza	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21816	神威之牙Ceza	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21821	草原守護者Rita	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21822	草原守護者Rita	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21827	巾帼英雄（日文版）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21828	巾帼英雄（日文版）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21833	小個子雅戈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21834	小個子雅戈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21839	飛空小坦克	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21840	飛空小坦克	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21857	梅雨席尔瓦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21858	梅雨席尔瓦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21870	光力天使	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21875	神之水滴Elixir	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21876	神之水滴Elixir	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21881	光之守衛Muller	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21882	光之守衛Muller	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21887	火魔神Ifrit	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21888	火魔神Ifrit	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21893	神龍Zenobia	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21894	神龍Zenobia	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21911	船医Morris	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21912	船医Morris	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21917	自來也	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21918	自來也	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21923	自來也的影子	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21924	自來也的影子	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21929	禁忌祭司Norbert	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21930	禁忌祭司Norbert	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21935	沙滩守護者温蒂	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21936	沙滩守護者温蒂	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21941	玉藻前	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21942	玉藻前	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21947	Shadow	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21953	Hanzo	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21959	Sasuke	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21965	Orin	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21971	Tsubaki	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21972	Tsubaki	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21977	火焰女郎EX	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21978	火焰女郎EX	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21980	無瑕飛劍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21981	法则碎片	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21982	烬蝶	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21987	雲骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21988	月靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21989	海神分身	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21990	芬里尔之狼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_21991	烏鸦雾尼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_11155	克劳斯	/cards/immortalchicks_ci/kuloudui.jpg	kuloudui.jpg	image_basename
f_11156	克劳斯	/cards/immortalchicks_ci/kuloudui.jpg	kuloudui.jpg	image_basename
f_14227	巴尔	/cards/immortalchicks_ci/baer.jpg	baer.jpg	image_basename
f_14269	復生巴尔	/cards/immortalchicks_ci/baer.jpg	baer.jpg	image_basename
f_14275	毁滅巴尔	/cards/immortalchicks_ci/baer.jpg	baer.jpg	image_basename
f_25006	戰甲	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25012	诡影	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25018	灯靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25024	神子	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25030	戰狼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25036	靈貓	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25042	雪鸮	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25048	龍馬	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25054	铠甲巨龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25060	影子惡魔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25066	斯芬克斯	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25072	制裁天使	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25083	监视之塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25084	监视之塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25095	庇佑之塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25096	庇佑之塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25102	百臂巨人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25108	石化蛮牛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25114	羊蹄猎人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25120	猎魔蜘蛛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25126	剧毒鸡蛇	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25132	魔法渡鸦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25138	纯淨人魚	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_25144	神聖麋鹿	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19901	處女座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19902	處女座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19903	天秤座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19904	天秤座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19905	天蝎座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19906	天蝎座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19907	射手座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19908	射手座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19911	水瓶座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19912	水瓶座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19913	雙魚座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19914	雙魚座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19915	白羊座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19916	白羊座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19917	金牛座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19918	金牛座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19919	雙子座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19920	雙子座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19921	巨蟹座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19922	巨蟹座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19923	狮子座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19924	狮子座守護星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19925	雙子座毁滅星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19926	雙子座毁滅星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19931	正义	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19932	正义	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19933	死亡	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19934	死亡	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19935	节制	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19936	节制	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19937	世界	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19938	世界	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19941	倒吊人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19942	倒吊人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19947	恋人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19948	恋人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19951	力量	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19952	力量	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19953	魔術師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19954	魔術師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19955	黃金黎明	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19956	黃金黎明	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19957	審判	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19958	審判	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19959	命运之輪	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19960	命运之輪	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19975	太陽	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19976	太陽	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19977	逆位皇後	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19978	逆位皇後	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19979	逆位戰车	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19980	逆位戰车	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19981	逆位愚者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19982	逆位愚者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19983	逆位魔術師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19984	逆位魔術師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19985	逆位皇帝	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19986	逆位皇帝	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19987	逆位力量	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19988	逆位力量	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19989	逆位死亡	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19990	逆位死亡	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19991	逆位恋人（亞當）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19992	逆位恋人（亞當）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19993	逆位恋人（夏娃）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19994	逆位恋人（夏娃）	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19995	逆位黃金黎明	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19996	逆位黃金黎明	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19997	逆位隱者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19998	逆位隱者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26500	逆位正义	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26501	逆位正义	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26502	逆位星星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26503	逆位星星	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26504	逆位节制	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26505	逆位节制	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26506	逆位高塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26507	逆位高塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26508	逆位審判	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26509	逆位審判	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26510	逆位魔鬼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26511	逆位魔鬼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26512	逆位太陽	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26513	逆位太陽	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26514	逆位月亮	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26515	逆位月亮	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26516	逆位世界	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26517	逆位世界	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26518	逆位空白	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26519	逆位空白	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26520	逆位女祭司	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26521	逆位女祭司	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26522	逆位倒吊人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_26523	逆位倒吊人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19801	摩羯座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19802	摩羯座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19803	水瓶座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19804	水瓶座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19805	雙魚座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19806	雙魚座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19807	雙魚座幻身	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19808	雙魚座幻身	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19809	白羊座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19810	白羊座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19811	金牛座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19812	金牛座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19813	雙子座·兄	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19814	雙子座·兄	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19815	雙子座·弟	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19816	雙子座·弟	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19817	巨蟹座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19818	巨蟹座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19819	狮子座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19820	狮子座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19821	處女座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19822	處女座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19823	天秤座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19824	天秤座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19825	天蝎座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19826	天蝎座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19827	射手座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19828	射手座	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19829	雙魚座守護神	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_19830	雙魚座守護神	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23002	哨衛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23004	侍從	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23005	聖骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23006	聖殿骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23007	槍骑兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23008	槍骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23009	槍骑隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23010	骑兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23011	骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23012	骑士隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23013	劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23014	大劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23015	重劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23016	佣兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23017	高級佣兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23018	佣兵隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23019	聖光团長肖恩	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23020	胜利衝锋詹姆	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23021	致命旋舞温蒂	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23022	國王奥古斯都	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23023	不敗尊者卡修	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23024	重弩手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
