id	name	card_key	site_key	chosen_url	output_file	status
f_20222	独眼龍伊达政宗	独眼龍伊达政宗				no_safe_match
f_20227	戰國第一兵真田幸村	戰國第一兵真田幸村				no_safe_match
f_20228	戰國第一兵真田幸村	戰國第一兵真田幸村				no_safe_match
f_20230	冰帝伊米尔	冰帝伊米尔				no_safe_match
f_20231	冰帝伊米尔	冰帝伊米尔				no_safe_match
f_21005	20E之星小天使	20e星小天使				no_safe_match
f_21011	20E之星小惡魔	20e星小惡魔				no_safe_match
f_21017	贞德	贞德				no_safe_match
f_21018	贞德	贞德				no_safe_match
f_21023	亞特弥	亞特弥				no_safe_match
f_21024	亞特弥	亞特弥				no_safe_match
f_21029	阿九	阿九				no_safe_match
f_21030	阿九	阿九				no_safe_match
f_21077	愛麗絲	愛麗絲				no_safe_match
f_21078	愛麗絲	愛麗絲				no_safe_match
f_21083	小紅帽	小紅帽				no_safe_match
f_21084	小紅帽	小紅帽				no_safe_match
f_21095	進擊之盾劳伦斯	進擊盾劳伦斯				no_safe_match
f_21096	進擊之盾劳伦斯	進擊盾劳伦斯				no_safe_match
f_21101	胜利之劍尼曼	勝利劍尼曼				no_safe_match
f_21102	胜利之劍尼曼	勝利劍尼曼				no_safe_match
f_21107	退魔之拳西蒙	退魔拳西蒙				no_safe_match
f_21108	退魔之拳西蒙	退魔拳西蒙				no_safe_match
f_21113	神愈之槍埃尔	神愈槍埃尔				no_safe_match
f_21114	神愈之槍埃尔	神愈槍埃尔				no_safe_match
f_21119	假日貓女索瑪麗	假日貓女索瑪麗				no_safe_match
f_21120	假日貓女索瑪麗	假日貓女索瑪麗				no_safe_match
f_21131	聖殿骑士sinon	聖殿騎士sinon				no_safe_match
f_21132	聖殿骑士sinon	聖殿騎士sinon				no_safe_match
f_21137	悠久之風的fanie	悠久風fanie				no_safe_match
f_21138	悠久之風的fanie	悠久風fanie				no_safe_match
f_21143	欺诈女巫麗奥娜	欺诈女巫麗奥娜				no_safe_match
f_21144	欺诈女巫麗奥娜	欺诈女巫麗奥娜				no_safe_match
f_21149	火炮葛琳	火炮葛琳				no_safe_match
f_21150	火炮葛琳	火炮葛琳				no_safe_match
f_21155	槍火大師蕾娜	槍火大師蕾娜				no_safe_match
f_21156	槍火大師蕾娜	槍火大師蕾娜				no_safe_match
f_21167	SKYgunner	skygunner				no_safe_match
f_21173	SKYshaman	skyshaman				no_safe_match
f_21179	SKYassassin	skyassassin				no_safe_match
f_21185	SKYpriest	skypriest				no_safe_match
f_21191	顽固的死亡骑兵	顽固死亡騎兵				no_safe_match
f_21192	顽固的死亡骑兵	顽固死亡騎兵				no_safe_match
f_21197	天槍骑士Lumineers	天槍騎士lumineers				no_safe_match
f_21198	天槍骑士Lumineers	天槍騎士lumineers				no_safe_match
f_21203	欺诈女巫麗奥娜EX	欺诈女巫麗奥娜ex				no_safe_match
f_21204	欺诈女巫麗奥娜EX	欺诈女巫麗奥娜ex				no_safe_match
f_21209	聖诞夜的Chalon	聖诞夜chalon				no_safe_match
f_21210	聖诞夜的Chalon	聖诞夜chalon				no_safe_match
f_21215	Myconid	myconid				no_safe_match
f_21216	Myconid	myconid				no_safe_match
f_21221	Fran	fran				no_safe_match
f_21227	疾風劍瑪麗塔EX	疾風劍瑪麗塔ex				no_safe_match
f_21228	疾風劍瑪麗塔EX	疾風劍瑪麗塔ex				no_safe_match
f_21233	貓劍聖EX	貓劍聖ex				no_safe_match
f_21234	貓劍聖EX	貓劍聖ex				no_safe_match
f_21239	貓女三姐妹來生泪	貓女三姐妹來生泪				no_safe_match
f_21240	貓女三姐妹來生泪	貓女三姐妹來生泪				no_safe_match
f_21246	貓女三姐妹瞳愛	貓女三姐妹瞳愛				no_safe_match
f_21275	森林的守護者Kay	森林守護者kay				no_safe_match
f_21276	森林的守護者Kay	森林守護者kay				no_safe_match
f_21287	公主骑士伊尔	公主騎士伊尔				no_safe_match
f_21288	公主骑士伊尔	公主騎士伊尔				no_safe_match
f_21293	王家之盾埃德娜	王家盾埃德娜				no_safe_match
f_21294	王家之盾埃德娜	王家盾埃德娜				no_safe_match
f_21305	萝莉巨魔	萝莉巨魔				no_safe_match
f_21306	萝莉巨魔	萝莉巨魔				no_safe_match
f_21323	火龍劍士	火龍劍士				no_safe_match
f_21324	火龍劍士	火龍劍士				no_safe_match
f_21329	冰龍射手	冰龍射手				no_safe_match
f_21330	冰龍射手	冰龍射手				no_safe_match
f_21335	电龍戰士	电龍戰士				no_safe_match
f_21336	电龍戰士	电龍戰士				no_safe_match
f_21341	火龍劍士	火龍劍士				no_safe_match
f_21342	火龍劍士	火龍劍士				no_safe_match
f_21347	冰龍射手	冰龍射手				no_safe_match
f_21348	冰龍射手	冰龍射手				no_safe_match
f_21353	电龍戰士	电龍戰士				no_safe_match
f_21354	电龍戰士	电龍戰士				no_safe_match
f_21359	雅典娜之像	雅典娜像				no_safe_match
f_21360	雅典娜之像	雅典娜像				no_safe_match
f_21365	真理探求者AL	真理探求者al				no_safe_match
f_21366	真理探求者AL	真理探求者al				no_safe_match
f_21372	实验體九号	实验體九号				no_safe_match
f_21389	精靈贵族羅薩	精靈贵族羅薩				no_safe_match
f_21390	精靈贵族羅薩	精靈贵族羅薩				no_safe_match
f_21395	泳装天使	泳装天使				no_safe_match
f_21396	泳装天使	泳装天使				no_safe_match
f_21401	特设天使	特设天使				no_safe_match
f_21402	特设天使	特设天使				no_safe_match
f_21431	獸人新娘	獸人新娘				no_safe_match
f_21432	獸人新娘	獸人新娘				no_safe_match
f_21437	SKY新娘	sky新娘				no_safe_match
f_21443	圖尔冈BB	圖尔冈bb				no_safe_match
f_21444	圖尔冈BB	圖尔冈bb				no_safe_match
f_21449	瑪麗塔BB	瑪麗塔bb				no_safe_match
f_21450	瑪麗塔BB	瑪麗塔bb				no_safe_match
f_21455	零零BB	零零bb				no_safe_match
f_21456	零零BB	零零bb				no_safe_match
f_21479	布琳希儿	布琳希儿				no_safe_match
f_21480	布琳希儿	布琳希儿				no_safe_match
f_21491	天照	天照				no_safe_match
f_21492	天照	天照				no_safe_match
f_21497	露娜EX	露娜ex				no_safe_match
f_21498	露娜EX	露娜ex				no_safe_match
f_21503	辉夜姫	辉夜姫				no_safe_match
f_21504	辉夜姫	辉夜姫				no_safe_match
f_21509	月兔卯卯	月兔卯卯				no_safe_match
f_21510	月兔卯卯	月兔卯卯				no_safe_match
f_21515	紅木乃伊	紅木乃伊				no_safe_match
f_21516	紅木乃伊	紅木乃伊				no_safe_match
f_21527	南瓜魔女EX	南瓜魔女ex				no_safe_match
f_21528	南瓜魔女EX	南瓜魔女ex				no_safe_match
f_21533	冥王	冥王				no_safe_match
f_21534	冥王	冥王				no_safe_match
f_21539	黑王妃	黑王妃				no_safe_match
f_21540	黑王妃	黑王妃				no_safe_match
f_21551	霜雷之心EX	霜雷心ex				no_safe_match
f_21552	霜雷之心EX	霜雷心ex				no_safe_match
f_21557	卖火柴的小女孩	卖火柴小女孩				no_safe_match
f_21558	卖火柴的小女孩	卖火柴小女孩				no_safe_match
f_21563	聖诞服装	聖诞服装				no_safe_match
f_21564	聖诞服装	聖诞服装				no_safe_match
f_21569	月亮女神阿提奈斯	月亮女神阿提奈斯				no_safe_match
f_21570	月亮女神阿提奈斯	月亮女神阿提奈斯				no_safe_match
f_21575	聖诞萝莉巨魔	聖诞萝莉巨魔				no_safe_match
f_21576	聖诞萝莉巨魔	聖诞萝莉巨魔				no_safe_match
f_21593	黑耀Beatrix	黑耀beatrix				no_safe_match
f_21594	黑耀Beatrix	黑耀beatrix				no_safe_match
f_21599	冰雪衝锋詹姆	冰雪衝锋詹姆				no_safe_match
f_21600	冰雪衝锋詹姆	冰雪衝锋詹姆				no_safe_match
f_21605	冰雪之槍妮可	冰雪槍妮可				no_safe_match
f_21606	冰雪之槍妮可	冰雪槍妮可				no_safe_match
f_21611	冰雪劍迦羅娜	冰雪劍迦羅娜				no_safe_match
f_21612	冰雪劍迦羅娜	冰雪劍迦羅娜				no_safe_match
f_21617	冰雪之镜	冰雪镜				no_safe_match
f_21618	冰雪之镜	冰雪镜				no_safe_match
f_21623	冰雪荆棘丛	冰雪荆棘丛				no_safe_match
f_21624	冰雪荆棘丛	冰雪荆棘丛				no_safe_match
f_21647	劍聖艾拉EX	劍聖艾拉ex				no_safe_match
f_21648	劍聖艾拉EX	劍聖艾拉ex				no_safe_match
f_21653	狙殺大師汉娜EX	狙殺大師汉娜ex				no_safe_match
f_21654	狙殺大師汉娜EX	狙殺大師汉娜ex				no_safe_match
f_21659	情人节萝莉巨魔	情人节萝莉巨魔				no_safe_match
f_21660	情人节萝莉巨魔	情人节萝莉巨魔				no_safe_match
f_21665	恋愛惡魔巧克莉	恋愛惡魔巧克莉				no_safe_match
f_21666	恋愛惡魔巧克莉	恋愛惡魔巧克莉				no_safe_match
f_21677	巧克力汉娜	巧克力汉娜				no_safe_match
f_21678	巧克力汉娜	巧克力汉娜				no_safe_match
f_21683	巧克力莱杰	巧克力莱杰				no_safe_match
f_21684	巧克力莱杰	巧克力莱杰				no_safe_match
f_21689	巧克力茱蒂	巧克力茱蒂				no_safe_match
f_21690	巧克力茱蒂	巧克力茱蒂				no_safe_match
f_21713	樱花艾拉	樱花艾拉				no_safe_match
f_21714	樱花艾拉	樱花艾拉				no_safe_match
f_21719	樱花菲莉	樱花菲莉				no_safe_match
f_21720	樱花菲莉	樱花菲莉				no_safe_match
f_21749	羅密欧EX	羅密欧ex				no_safe_match
f_21750	羅密欧EX	羅密欧ex				no_safe_match
f_21773	闪电迪伦	闪电迪伦				no_safe_match
f_21774	闪电迪伦	闪电迪伦				no_safe_match
f_21779	悠久之音穆特	悠久音穆特				no_safe_match
f_21780	悠久之音穆特	悠久音穆特				no_safe_match
f_21810	飛劍	飛劍				no_safe_match
f_21827	巾帼英雄（日文版）	巾帼英雄日文版				no_safe_match
f_21828	巾帼英雄（日文版）	巾帼英雄日文版				no_safe_match
f_21833	小個子雅戈	小個子雅戈				no_safe_match
f_21834	小個子雅戈	小個子雅戈				no_safe_match
f_21839	飛空小坦克	飛空小坦克				no_safe_match
f_21840	飛空小坦克	飛空小坦克				no_safe_match
f_21857	梅雨席尔瓦	梅雨席尔瓦				no_safe_match
f_21858	梅雨席尔瓦	梅雨席尔瓦				no_safe_match
f_21870	光力天使	光力天使				no_safe_match
f_21917	自來也	自來也				no_safe_match
f_21918	自來也	自來也				no_safe_match
f_21923	自來也的影子	自來也影子				no_safe_match
f_21924	自來也的影子	自來也影子				no_safe_match
f_21935	沙滩守護者温蒂	沙滩守護者溫蒂				no_safe_match
f_21936	沙滩守護者温蒂	沙滩守護者溫蒂				no_safe_match
f_21941	玉藻前	玉藻前				no_safe_match
f_21942	玉藻前	玉藻前				no_safe_match
f_21977	火焰女郎EX	火焰女郎ex				no_safe_match
f_21978	火焰女郎EX	火焰女郎ex				no_safe_match
f_21980	無瑕飛劍	無瑕飛劍				no_safe_match
f_21981	法则碎片	法则碎片				no_safe_match
f_21982	烬蝶	烬蝶				no_safe_match
f_21987	雲骑士	雲騎士				no_safe_match
f_21988	月靈	月靈				no_safe_match
f_21989	海神分身	海神分身				no_safe_match
f_21990	芬里尔之狼	芬里尔狼				no_safe_match
f_21991	烏鸦雾尼	烏鸦雾尼				no_safe_match
f_11005	快玩靈猴	快玩靈猴				no_safe_match
f_11011	多玩YY熊	多玩yy熊				no_safe_match
f_11017	腹黑AC娘	腹黑ac娘				no_safe_match
f_11023	Vector	vector				no_safe_match
f_11029	夏深	夏深				no_safe_match
f_11047	哈梅林的吹笛手	哈梅林吹笛手				no_safe_match
f_11053	地精炸彈Chucka	地精炸彈chucka				no_safe_match
f_11059	撕裂者格林	撕裂者格林				no_safe_match
f_11065	狂欢女王	狂欢女王				no_safe_match
f_11071	高階火焰魔女	高階火焰魔女				no_safe_match
f_11083	诅咒黑巫師	诅咒黑巫師				no_safe_match
f_11089	風神	風神				no_safe_match
f_11095	元素神	元素神				no_safe_match
f_11101	形变者洛基	形变者洛基				no_safe_match
f_11107	粉碎者托尔	粉碎者托尔				no_safe_match
f_11113	赫尔	赫尔				no_safe_match
f_11119	伊登	伊登				no_safe_match
f_11125	世界之树	世界树				no_safe_match
f_11131	黑胡子船長	黑胡子船長				no_safe_match
f_11132	黑胡子船長	黑胡子船長				no_safe_match
f_11137	杰克船長	杰克船長				no_safe_match
f_11138	杰克船長	杰克船長				no_safe_match
f_11143	安妮邦尼	安妮邦尼				no_safe_match
f_11144	安妮邦尼	安妮邦尼				no_safe_match
f_11149	瑪莉	瑪莉				no_safe_match
f_11155	克劳斯	克劳斯				no_safe_match
f_11156	克劳斯	克劳斯				no_safe_match
f_11161	克劳斯	克劳斯				no_safe_match
f_11162	克劳斯	克劳斯				no_safe_match
f_11210	愛神阿佛洛狄忒	愛神阿佛洛狄忒				no_safe_match
f_11216	灰眸女神雅典娜	灰眸女神雅典娜				no_safe_match
f_11222	阿喀琉斯	阿喀琉斯				no_safe_match
f_11247	牛头怪	牛头怪				no_safe_match
f_11306	诡计之神洛基	诡计神洛基				no_safe_match
f_11312	雷神托尔	雷神托尔				no_safe_match
f_11318	愛神芙蕾雅	愛神芙蕾雅				no_safe_match
f_11372	荷鲁斯	荷鲁斯				no_safe_match
f_11378	哈索尔	哈索尔				no_safe_match
f_11390	阿努比斯	阿努比斯				no_safe_match
f_11402	艾西斯	艾西斯				no_safe_match
f_11408	赛特	赛特				no_safe_match
f_11420	安荷	安荷				no_safe_match
f_11426	塞克迈特	塞克迈特				no_safe_match
f_11432	安穆凯	安穆凯				no_safe_match
f_11450	孔斯	孔斯				no_safe_match
f_11456	卜塔	卜塔				no_safe_match
f_11462	托特	托特				no_safe_match
f_11474	愛神奎特	愛神奎特				no_safe_match
f_11480	蛇神艾德喬	蛇神艾德喬				no_safe_match
f_11483	巅峰女武神	巅峰女武神				no_safe_match
f_11484	巅峰女武神	巅峰女武神				no_safe_match
f_11486	荆棘王座	荆棘王座				no_safe_match
f_11487	荆棘王座	荆棘王座				no_safe_match
f_11489	聖诞许愿树	聖诞许愿树				no_safe_match
f_11492	女列车長	女列车長				no_safe_match
f_11493	女列车長	女列车長				no_safe_match
f_11495	大地之母女媧	大地母女媧				no_safe_match
f_11499	岚風射手倪德利	岚風射手倪德利				no_safe_match
f_11502	丰收女神德墨忒尔	丰收女神德墨忒尔				no_safe_match
f_11503	丰收女神德墨忒尔	丰收女神德墨忒尔				no_safe_match
f_11508	潜影佐助	潜影佐助				no_safe_match
f_11514	绝對霸主	绝對霸主				no_safe_match
f_11515	绝對霸主	绝對霸主				no_safe_match
f_11517	大地王奥瑟斯	大地王奥瑟斯				no_safe_match
f_11520	魅影鞭姬	魅影鞭姬				no_safe_match
f_11523	迅刃格蕾絲	迅刃格蕾絲				no_safe_match
f_11526	塞琳娅	塞琳娅				no_safe_match
f_11529	霜影掠襲	霜影掠襲				no_safe_match
f_11535	耀光亞瑟	耀光亞瑟				no_safe_match
f_11538	机槍艾莲	机槍艾莲				no_safe_match
f_11541	雷姬	雷姬				no_safe_match
f_11544	冥渊船長	冥渊船長				no_safe_match
f_11547	先遣隊千雪	先遣隊千雪				no_safe_match
f_11550	裂地劍豪	裂地劍豪				no_safe_match
f_11553	铁骸执法者	铁骸执法者				no_safe_match
f_11556	不屈戰士利克	不屈戰士利克				no_safe_match
f_11559	谋士穆跋	谋士穆跋				no_safe_match
f_11562	聖诞绮梦蒂娜	聖诞绮梦蒂娜				no_safe_match
f_11565	女王艾瑟拉	女王艾瑟拉				no_safe_match
f_11568	猎風槍芒	猎風槍芒				no_safe_match
f_12006	火焰雏龍	火焰雏龍				no_safe_match
f_12012	火焰飛龍	火焰飛龍				no_safe_match
f_12018	成年火焰飛龍	成年火焰飛龍				no_safe_match
f_12023	忠诚的瓦卡諾斯	忠诚瓦卡諾斯				no_safe_match
f_12024	忠诚的瓦卡諾斯	忠诚瓦卡諾斯				no_safe_match
f_12030	幼年火焰龍人	幼年火焰龍人				no_safe_match
f_12036	火焰龍人	火焰龍人				no_safe_match
f_12042	火焰龍女	火焰龍女				no_safe_match
f_12048	火龍女王瓦妮莎	火龍女王瓦妮莎				no_safe_match
f_12054	冰霜雏龍	冰霜雏龍				no_safe_match
f_12060	冰霜飛龍	冰霜飛龍				no_safe_match
f_12066	成年冰霜飛龍	成年冰霜飛龍				no_safe_match
f_12071	冰暴之父格莱西亞	冰暴父格莱西亞				no_safe_match
f_12072	冰暴之父格莱西亞	冰暴父格莱西亞				no_safe_match
f_12078	幼年冰霜龍人	幼年冰霜龍人				no_safe_match
f_12084	冰霜龍人	冰霜龍人				no_safe_match
f_12090	冰霜龍女	冰霜龍女				no_safe_match
f_12096	极地龍母諾拉	极地龍母諾拉				no_safe_match
f_12102	闪电雏龍	闪电雏龍				no_safe_match
f_12108	闪电飛龍	闪电飛龍				no_safe_match
f_12114	成年闪电飛龍	成年闪电飛龍				no_safe_match
f_12119	破天之槍塔蒂諾斯	破天槍塔蒂諾斯				no_safe_match
f_12120	破天之槍塔蒂諾斯	破天槍塔蒂諾斯				no_safe_match
f_12126	幼年闪电龍人	幼年闪电龍人				no_safe_match
f_12132	闪电龍人	闪电龍人				no_safe_match
f_12138	闪电龍女	闪电龍女				no_safe_match
f_12150	神聖雏龍	神聖雏龍				no_safe_match
f_12156	神聖飛龍	神聖飛龍				no_safe_match
f_12162	成年神聖飛龍	成年神聖飛龍				no_safe_match
f_12167	驭光者伊斯奈尔	驭光者伊斯奈尔				no_safe_match
f_12168	驭光者伊斯奈尔	驭光者伊斯奈尔				no_safe_match
f_12174	幼年神聖龍人	幼年神聖龍人				no_safe_match
f_12180	神聖龍人	神聖龍人				no_safe_match
f_12186	神聖龍女	神聖龍女				no_safe_match
f_12192	耀陽之翼奥羅拉	耀陽翼奥羅拉				no_safe_match
f_12198	暗影雏龍	暗影雏龍				no_safe_match
f_12204	暗影飛龍	暗影飛龍				no_safe_match
f_12210	成年暗影飛龍	成年暗影飛龍				no_safe_match
f_12215	混沌邪龍尼莫諾斯	混沌邪龍尼莫諾斯				no_safe_match
f_12216	混沌邪龍尼莫諾斯	混沌邪龍尼莫諾斯				no_safe_match
f_12222	幼年暗影龍人	幼年暗影龍人				no_safe_match
f_12228	暗影龍人	暗影龍人				no_safe_match
f_12234	暗影龍女	暗影龍女				no_safe_match
f_12240	蔽日龍王安涅	蔽日龍王安涅				no_safe_match
f_12242	龍拳師	龍拳師				no_safe_match
f_12243	龍拳師	龍拳師				no_safe_match
f_12245	無盡死亡	無盡死亡				no_safe_match
f_12246	無盡死亡	無盡死亡				no_safe_match
f_12248	救世主弗拉斯	救世主弗拉斯				no_safe_match
f_12249	救世主弗拉斯	救世主弗拉斯				no_safe_match
f_12251	敖丙	敖丙				no_safe_match
f_12254	龍公主薩德	龍公主薩德				no_safe_match
f_12257	治愈龍女米洛	治愈龍女米洛				no_safe_match
f_12260	武龍EX	武龍ex				no_safe_match
f_12263	小麗司徒	小麗司徒				no_safe_match
f_12264	小麗司徒	小麗司徒				no_safe_match
f_12266	青龍	青龍				no_safe_match
f_12272	嗜酒女劍士-臨時名	嗜酒女劍士臨時名				no_safe_match
f_13012	天使观察者	天使观察者				no_safe_match
f_13018	天使引路者	天使引路者				no_safe_match
f_13023	希望之光伊斯瑞拉	希望光伊斯瑞拉				no_safe_match
f_13024	希望之光伊斯瑞拉	希望光伊斯瑞拉				no_safe_match
f_13042	大天使衛隊長	大天使衛隊長				no_safe_match
f_13047	天界戰將凯特琳	天界戰將凯特琳				no_safe_match
f_13048	天界戰將凯特琳	天界戰將凯特琳				no_safe_match
f_13054	权天使	权天使				no_safe_match
f_13060	王权天使	王权天使				no_safe_match
f_13066	帝权天使	帝权天使				no_safe_match
f_13071	帝國守護者安奈尔	帝國守護者安奈尔				no_safe_match
f_13072	帝國守護者安奈尔	帝國守護者安奈尔				no_safe_match
f_13084	力天使禁衛	力天使禁衛				no_safe_match
f_13090	力天使禁衛長	力天使禁衛長				no_safe_match
f_13095	神之壁垒卡梅尔	神壁垒卡梅尔				no_safe_match
f_13096	神之壁垒卡梅尔	神壁垒卡梅尔				no_safe_match
f_13102	能天使	能天使				no_safe_match
f_13108	靈能天使	靈能天使				no_safe_match
f_13114	幽能天使	幽能天使				no_safe_match
f_13119	神之镜穆瑞尔	神镜穆瑞尔				no_safe_match
f_13120	神之镜穆瑞尔	神镜穆瑞尔				no_safe_match
f_13132	主天使督察	主天使督察				no_safe_match
f_13138	主天使督軍	主天使督軍				no_safe_match
f_13143	靈魂守望者諾埃尔	靈魂守望者諾埃尔				no_safe_match
f_13144	靈魂守望者諾埃尔	靈魂守望者諾埃尔				no_safe_match
f_13150	座天使骑兵	座天使騎兵				no_safe_match
f_13156	座天使骑士	座天使騎士				no_safe_match
f_13162	座天使骑士長	座天使騎士長				no_safe_match
f_13167	奔雷杰拉	奔雷杰拉				no_safe_match
f_13168	奔雷杰拉	奔雷杰拉				no_safe_match
f_13174	智天使弓手	智天使弓手				no_safe_match
f_13180	智天使射手	智天使射手				no_safe_match
f_13186	智天使神射手	智天使神射手				no_safe_match
f_13191	穹翎海泽尔	穹翎海泽尔				no_safe_match
f_13192	穹翎海泽尔	穹翎海泽尔				no_safe_match
f_13198	炽天使	炽天使				no_safe_match
f_13204	炽天使精兵	炽天使精兵				no_safe_match
f_13210	炽天使領軍	炽天使領軍				no_safe_match
f_13215	救赎之心卡瑞拉	救赎心卡瑞拉				no_safe_match
f_13216	救赎之心卡瑞拉	救赎心卡瑞拉				no_safe_match
f_13228	天使長加百列	天使長加百列				no_safe_match
f_13234	天使長拉斐尔	天使長拉斐尔				no_safe_match
f_13240	天使長烏列尔	天使長烏列尔				no_safe_match
f_13242	救赎天使莉莉絲	救赎天使莉莉絲				no_safe_match
f_13243	救赎天使莉莉絲	救赎天使莉莉絲				no_safe_match
f_13245	恋心天使安琪莉	恋心天使安琪莉				no_safe_match
f_13248	晨曦領主	晨曦領主				no_safe_match
f_13249	晨曦領主	晨曦領主				no_safe_match
f_13251	力量之墙	力量墙				no_safe_match
f_13252	力量之墙	力量墙				no_safe_match
f_13254	黑翼天使阿巴顿	黑翼天使阿巴顿				no_safe_match
f_13255	黑翼天使阿巴顿	黑翼天使阿巴顿				no_safe_match
f_13257	千歌	千歌				no_safe_match
f_13258	千歌	千歌				no_safe_match
f_13260	楚國诗人	楚國诗人				no_safe_match
f_13263	天之楔布芙	天楔布芙				no_safe_match
f_13266	太乙真人	太乙真人				no_safe_match
f_13267	太乙真人	太乙真人				no_safe_match
f_13269	生命的化身	生命化身				no_safe_match
f_13270	生命的化身	生命化身				no_safe_match
f_13272	祝英台	祝英台				no_safe_match
f_13275	覺醒者米娅	覺醒者米娅				no_safe_match
f_13276	覺醒者米娅	覺醒者米娅				no_safe_match
f_13278	天使露西亞	天使露西亞				no_safe_match
f_13281	楊戬	楊戬				no_safe_match
f_13284	雲間玉镜	雲間玉镜				no_safe_match
f_13287	冰霜露比	冰霜露比				no_safe_match
f_13290	聖裁之劍	聖裁劍				no_safe_match
f_13293	羽柔靈使	羽柔靈使				no_safe_match
f_13296	光明君主	光明君主				no_safe_match
f_13297	光明君主	光明君主				no_safe_match
f_13299	暴力法子	暴力法子				no_safe_match
f_13300	暴力法子	暴力法子				no_safe_match
f_13302	曙光女神·欧若拉	曙光女神欧若拉				no_safe_match
f_13305	炽戟四翼使	炽戟四翼使				no_safe_match
f_13308	誓约之盾	誓约盾				no_safe_match
f_13311	守望之月	守望月				no_safe_match
f_14006	魔童	魔童				no_safe_match
f_14012	魔仆	魔仆				no_safe_match
f_14018	魔兵	魔兵				no_safe_match
f_14023	狡诈的泰里昂	狡诈泰里昂				no_safe_match
f_14024	狡诈的泰里昂	狡诈泰里昂				no_safe_match
f_14030	石像鬼	石像鬼				no_safe_match
f_14036	白玉石像鬼	白玉石像鬼				no_safe_match
f_14042	黑曜石像鬼	黑曜石像鬼				no_safe_match
f_14047	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_14048	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_14054	地狱火	地狱火				no_safe_match
f_14060	震颤地狱火	震颤地狱火				no_safe_match
f_14066	恐怖地狱火	恐怖地狱火				no_safe_match
f_14071	焚盡者斯达特斯	焚盡者斯达特斯				no_safe_match
f_14072	焚盡者斯达特斯	焚盡者斯达特斯				no_safe_match
f_14078	深渊領主	深渊領主				no_safe_match
f_14084	残酷深渊領主	残酷深渊領主				no_safe_match
f_14090	暴虐深渊領主	暴虐深渊領主				no_safe_match
f_14095	屠城者卡里古拉	屠城者卡里古拉				no_safe_match
f_14096	屠城者卡里古拉	屠城者卡里古拉				no_safe_match
f_14102	梦魔女	梦魔女				no_safe_match
f_14108	噩梦魔女	噩梦魔女				no_safe_match
f_14114	梦魇魔女	梦魇魔女				no_safe_match
f_14119	引诱者莉莉絲	引诱者莉莉絲				no_safe_match
f_14120	引诱者莉莉絲	引诱者莉莉絲				no_safe_match
f_14126	感染源	感染源				no_safe_match
f_14132	疫病感染源	疫病感染源				no_safe_match
f_14138	瘟疫感染源	瘟疫感染源				no_safe_match
f_14143	作呕者弗雷德里克	作呕者弗雷德里克				no_safe_match
f_14144	作呕者弗雷德里克	作呕者弗雷德里克				no_safe_match
f_14156	長老之眼	長老眼				no_safe_match
f_14162	巢母之眼	巢母眼				no_safe_match
f_14180	堕天使精兵	堕天使精兵				no_safe_match
f_14186	堕天使領軍	堕天使領軍				no_safe_match
f_14191	坠星路西法	坠星路西法				no_safe_match
f_14192	坠星路西法	坠星路西法				no_safe_match
f_14198	巴風特	巴風特				no_safe_match
f_14204	巴風特戰士	巴風特戰士				no_safe_match
f_14210	巴風特头目	巴風特头目				no_safe_match
f_14215	执行者伊尼亞斯	执行者伊尼亞斯				no_safe_match
f_14216	执行者伊尼亞斯	执行者伊尼亞斯				no_safe_match
f_14222	安达尔	安达尔				no_safe_match
f_14227	巴尔	巴尔				no_safe_match
f_14228	巴尔	巴尔				no_safe_match
f_14234	迪亞波羅	迪亞波羅				no_safe_match
f_14240	墨菲斯	墨菲斯				no_safe_match
f_14246	石像鬼	石像鬼				no_safe_match
f_14252	白玉石像鬼	白玉石像鬼				no_safe_match
f_14258	黑曜石像鬼	黑曜石像鬼				no_safe_match
f_14263	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_14264	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_14269	復生巴尔	復生巴尔				no_safe_match
f_14270	復生巴尔	復生巴尔				no_safe_match
f_14275	毁滅巴尔	毁滅巴尔				no_safe_match
f_14276	毁滅巴尔	毁滅巴尔				no_safe_match
f_14278	绯紅基亞拉	绯紅基亞拉				no_safe_match
f_14279	绯紅基亞拉	绯紅基亞拉				no_safe_match
f_14281	科什	科什				no_safe_match
f_14282	科什	科什				no_safe_match
f_14284	刽子手阿拉斯特尔	刽子手阿拉斯特尔				no_safe_match
f_14285	刽子手阿拉斯特尔	刽子手阿拉斯特尔				no_safe_match
f_14287	魅煞伊芙琳	魅煞伊芙琳				no_safe_match
f_14296	雙生暗影·凛	雙生暗影凛				no_safe_match
f_14298	雙生暗影·樱	雙生暗影樱				no_safe_match
f_14301	寂滅者	寂滅者				no_safe_match
f_14304	逆命毒誓洛麗亞	逆命毒誓洛麗亞				no_safe_match
f_14307	暗刃·魅刹	暗刃魅刹				no_safe_match
f_15023	神选者康諾特	神选者康諾特				no_safe_match
f_15047	戰团守護英德里克	戰團守護英德里克				no_safe_match
f_15071	不朽的艾格尼絲	不朽艾格尼絲				no_safe_match
f_15095	無私的奥莱	無私奥莱				no_safe_match
f_16023	仙靈女王凯瑟琳	仙靈女王凯瑟琳				no_safe_match
