id	name	chosen_url	output_file	status
f_11456	卜塔			no_name_match
f_11462	托特			no_name_match
f_11474	愛神奎特			no_name_match
f_11480	蛇神艾德喬			no_name_match
f_11483	巅峰女武神			no_name_match
f_11484	巅峰女武神			no_name_match
f_11486	荆棘王座			no_name_match
f_11487	荆棘王座			no_name_match
f_11489	聖诞许愿树			no_name_match
f_11492	女列车長			no_name_match
f_11493	女列车長			no_name_match
f_11495	大地之母女媧			no_name_match
f_11499	岚風射手倪德利			no_name_match
f_11502	丰收女神德墨忒尔			no_name_match
f_11503	丰收女神德墨忒尔			no_name_match
f_11508	潜影佐助			no_name_match
f_11514	绝對霸主			no_name_match
f_11515	绝對霸主			no_name_match
f_11517	大地王奥瑟斯			no_name_match
f_11520	魅影鞭姬			no_name_match
f_11523	迅刃格蕾絲			no_name_match
f_11526	塞琳娅			no_name_match
f_11529	霜影掠襲			no_name_match
f_11535	耀光亞瑟			no_name_match
f_11538	机槍艾莲			no_name_match
f_11541	雷姬			no_name_match
f_11544	冥渊船長			no_name_match
f_11547	先遣隊千雪			no_name_match
f_11550	裂地劍豪			no_name_match
f_11553	铁骸执法者			no_name_match
f_11556	不屈戰士利克			no_name_match
f_11559	谋士穆跋			no_name_match
f_11562	聖诞绮梦蒂娜			no_name_match
f_11565	女王艾瑟拉			no_name_match
f_11568	猎風槍芒			no_name_match
f_12006	火焰雏龍			no_name_match
f_12012	火焰飛龍			no_name_match
f_12018	成年火焰飛龍			no_name_match
f_12023	忠诚的瓦卡諾斯			no_name_match
f_12024	忠诚的瓦卡諾斯			no_name_match
f_12030	幼年火焰龍人			no_name_match
f_12036	火焰龍人			no_name_match
f_12042	火焰龍女			no_name_match
f_12048	火龍女王瓦妮莎			no_name_match
f_12054	冰霜雏龍			no_name_match
f_12060	冰霜飛龍			no_name_match
f_12066	成年冰霜飛龍			no_name_match
f_12071	冰暴之父格莱西亞			no_name_match
f_12072	冰暴之父格莱西亞			no_name_match
f_12078	幼年冰霜龍人			no_name_match
f_12084	冰霜龍人			no_name_match
f_12090	冰霜龍女			no_name_match
f_12096	极地龍母諾拉			no_name_match
f_12102	闪电雏龍			no_name_match
f_12108	闪电飛龍			no_name_match
f_12114	成年闪电飛龍			no_name_match
f_12119	破天之槍塔蒂諾斯			no_name_match
f_12120	破天之槍塔蒂諾斯			no_name_match
f_12126	幼年闪电龍人			no_name_match
f_12132	闪电龍人			no_name_match
f_12138	闪电龍女			no_name_match
f_12150	神聖雏龍			no_name_match
f_12156	神聖飛龍			no_name_match
f_12162	成年神聖飛龍			no_name_match
f_12167	驭光者伊斯奈尔			no_name_match
f_12168	驭光者伊斯奈尔			no_name_match
f_12174	幼年神聖龍人			no_name_match
f_12180	神聖龍人			no_name_match
f_12186	神聖龍女			no_name_match
f_12192	耀陽之翼奥羅拉			no_name_match
f_12198	暗影雏龍			no_name_match
f_12204	暗影飛龍			no_name_match
f_12210	成年暗影飛龍			no_name_match
f_12215	混沌邪龍尼莫諾斯			no_name_match
f_12216	混沌邪龍尼莫諾斯			no_name_match
f_12222	幼年暗影龍人			no_name_match
f_12228	暗影龍人			no_name_match
f_12234	暗影龍女			no_name_match
f_12240	蔽日龍王安涅			no_name_match
f_12242	龍拳師			no_name_match
f_12243	龍拳師			no_name_match
f_12245	無盡死亡			no_name_match
f_12246	無盡死亡			no_name_match
f_12248	救世主弗拉斯			no_name_match
f_12249	救世主弗拉斯			no_name_match
f_12251	敖丙			no_name_match
f_12254	龍公主薩德			no_name_match
f_12257	治愈龍女米洛			no_name_match
f_12260	武龍EX			no_name_match
f_12263	小麗司徒			no_name_match
f_12264	小麗司徒			no_name_match
f_12266	青龍			no_name_match
f_12272	嗜酒女劍士-臨時名			no_name_match
f_13012	天使观察者			no_name_match
f_13018	天使引路者			no_name_match
f_13023	希望之光伊斯瑞拉			no_name_match
f_13024	希望之光伊斯瑞拉			no_name_match
f_13042	大天使衛隊長			no_name_match
f_13047	天界戰將凯特琳			no_name_match
f_13048	天界戰將凯特琳			no_name_match
f_13054	权天使			no_name_match
f_13060	王权天使			no_name_match
f_13066	帝权天使			no_name_match
f_13071	帝國守護者安奈尔			no_name_match
f_13072	帝國守護者安奈尔			no_name_match
f_13084	力天使禁衛			no_name_match
f_13090	力天使禁衛長			no_name_match
f_13095	神之壁垒卡梅尔			no_name_match
f_13096	神之壁垒卡梅尔			no_name_match
f_13102	能天使			no_name_match
f_13108	靈能天使			no_name_match
f_13114	幽能天使			no_name_match
f_13119	神之镜穆瑞尔			no_name_match
f_13120	神之镜穆瑞尔			no_name_match
f_13132	主天使督察			no_name_match
f_13138	主天使督軍			no_name_match
f_13143	靈魂守望者諾埃尔			no_name_match
f_13144	靈魂守望者諾埃尔			no_name_match
f_13150	座天使骑兵			no_name_match
f_13156	座天使骑士			no_name_match
f_13162	座天使骑士長			no_name_match
f_13167	奔雷杰拉			no_name_match
f_13168	奔雷杰拉			no_name_match
f_13174	智天使弓手			no_name_match
f_13180	智天使射手			no_name_match
f_13186	智天使神射手			no_name_match
f_13191	穹翎海泽尔			no_name_match
f_13192	穹翎海泽尔			no_name_match
f_13198	炽天使			no_name_match
f_13204	炽天使精兵			no_name_match
f_13210	炽天使領軍			no_name_match
f_13215	救赎之心卡瑞拉			no_name_match
f_13216	救赎之心卡瑞拉			no_name_match
f_13228	天使長加百列			no_name_match
f_13234	天使長拉斐尔			no_name_match
f_13240	天使長烏列尔			no_name_match
f_13242	救赎天使莉莉絲			no_name_match
f_13243	救赎天使莉莉絲			no_name_match
f_13245	恋心天使安琪莉			no_name_match
f_13248	晨曦領主			no_name_match
f_13249	晨曦領主			no_name_match
f_13251	力量之墙			no_name_match
f_13252	力量之墙			no_name_match
f_13254	黑翼天使阿巴顿			no_name_match
f_13255	黑翼天使阿巴顿			no_name_match
f_13257	千歌			no_name_match
f_13258	千歌			no_name_match
f_13260	楚國诗人			no_name_match
f_13263	天之楔布芙			no_name_match
f_13266	太乙真人			no_name_match
f_13267	太乙真人			no_name_match
f_13269	生命的化身			no_name_match
f_13270	生命的化身			no_name_match
f_13272	祝英台			no_name_match
f_13275	覺醒者米娅			no_name_match
f_13276	覺醒者米娅			no_name_match
f_13278	天使露西亞			no_name_match
f_13281	楊戬			no_name_match
f_13284	雲間玉镜			no_name_match
f_13287	冰霜露比			no_name_match
f_13290	聖裁之劍			no_name_match
f_13293	羽柔靈使			no_name_match
f_13296	光明君主			no_name_match
f_13297	光明君主			no_name_match
f_13299	暴力法子			no_name_match
f_13300	暴力法子			no_name_match
f_13302	曙光女神·欧若拉			no_name_match
f_13305	炽戟四翼使			no_name_match
f_13308	誓约之盾			no_name_match
f_13311	守望之月			no_name_match
f_14006	魔童			no_name_match
f_14012	魔仆			no_name_match
f_14018	魔兵			no_name_match
f_14023	狡诈的泰里昂			no_name_match
f_14024	狡诈的泰里昂			no_name_match
f_14030	石像鬼			no_name_match
f_14036	白玉石像鬼			no_name_match
f_14042	黑曜石像鬼			no_name_match
f_14047	沉睡者洛多維科			no_name_match
f_14048	沉睡者洛多維科			no_name_match
f_14054	地狱火			no_name_match
f_14060	震颤地狱火			no_name_match
f_14066	恐怖地狱火			no_name_match
f_14071	焚盡者斯达特斯			no_name_match
f_14072	焚盡者斯达特斯			no_name_match
f_14078	深渊領主			no_name_match
f_14084	残酷深渊領主			no_name_match
f_14090	暴虐深渊領主			no_name_match
f_14095	屠城者卡里古拉			no_name_match
f_14096	屠城者卡里古拉			no_name_match
f_14102	梦魔女			no_name_match
f_14108	噩梦魔女			no_name_match
f_14114	梦魇魔女			no_name_match
f_14119	引诱者莉莉絲			no_name_match
f_14120	引诱者莉莉絲			no_name_match
f_14126	感染源			no_name_match
f_14132	疫病感染源			no_name_match
f_14138	瘟疫感染源			no_name_match
f_14143	作呕者弗雷德里克			no_name_match
f_14144	作呕者弗雷德里克			no_name_match
f_14156	長老之眼			no_name_match
f_14162	巢母之眼			no_name_match
f_14180	堕天使精兵			no_name_match
f_14186	堕天使領軍			no_name_match
f_14191	坠星路西法			no_name_match
f_14192	坠星路西法			no_name_match
f_14198	巴風特			no_name_match
f_14204	巴風特戰士			no_name_match
f_14210	巴風特头目			no_name_match
f_14215	执行者伊尼亞斯			no_name_match
f_14216	执行者伊尼亞斯			no_name_match
f_14222	安达尔			no_name_match
f_14227	巴尔			no_name_match
f_14228	巴尔			no_name_match
f_14234	迪亞波羅			no_name_match
f_14240	墨菲斯			no_name_match
f_14246	石像鬼			no_name_match
f_14252	白玉石像鬼			no_name_match
f_14258	黑曜石像鬼			no_name_match
f_14263	沉睡者洛多維科			no_name_match
f_14264	沉睡者洛多維科			no_name_match
f_14269	復生巴尔			no_name_match
f_14270	復生巴尔			no_name_match
f_14275	毁滅巴尔			no_name_match
f_14276	毁滅巴尔			no_name_match
f_14278	绯紅基亞拉			no_name_match
f_14279	绯紅基亞拉			no_name_match
f_14281	科什			no_name_match
f_14282	科什			no_name_match
f_14284	刽子手阿拉斯特尔			no_name_match
f_14285	刽子手阿拉斯特尔			no_name_match
f_14287	魅煞伊芙琳			no_name_match
f_14296	雙生暗影·凛			no_name_match
f_14298	雙生暗影·樱			no_name_match
f_14301	寂滅者			no_name_match
f_14304	逆命毒誓洛麗亞			no_name_match
f_14307	暗刃·魅刹			no_name_match
f_15023	神选者康諾特			no_name_match
f_15047	戰团守護英德里克			no_name_match
f_15071	不朽的艾格尼絲			no_name_match
f_15095	無私的奥莱			no_name_match
f_16023	仙靈女王凯瑟琳			no_name_match
f_16047	揭秘者坦尼斯			no_name_match
f_17023	混血公主普林斯			no_name_match
f_17047	無根者伊思			no_name_match
f_17523	堕影督軍格鲁斯			no_name_match
f_17547	深渊屠夫黑刃			no_name_match
f_25006	戰甲			no_name_match
f_25012	诡影			no_name_match
f_25018	灯靈			no_name_match
f_25024	神子			no_name_match
f_25030	戰狼			no_name_match
f_25036	靈貓			no_name_match
f_25042	雪鸮			no_name_match
f_25048	龍馬			no_name_match
f_25054	铠甲巨龍			no_name_match
f_25060	影子惡魔			no_name_match
f_25066	斯芬克斯			no_name_match
f_25072	制裁天使			no_name_match
f_25083	监视之塔			no_name_match
f_25084	监视之塔			no_name_match
f_25095	庇佑之塔			no_name_match
f_25096	庇佑之塔			no_name_match
f_25102	百臂巨人			no_name_match
f_25108	石化蛮牛			no_name_match
f_25114	羊蹄猎人			no_name_match
f_25120	猎魔蜘蛛			no_name_match
f_25126	剧毒鸡蛇			no_name_match
f_25132	魔法渡鸦			no_name_match
f_25138	纯淨人魚			no_name_match
f_25144	神聖麋鹿			no_name_match
f_19901	處女座守護星			no_name_match
f_19902	處女座守護星			no_name_match
f_19903	天秤座守護星			no_name_match
f_19904	天秤座守護星			no_name_match
f_19905	天蝎座守護星			no_name_match
f_19906	天蝎座守護星			no_name_match
f_19907	射手座守護星			no_name_match
f_19908	射手座守護星			no_name_match
f_19911	水瓶座守護星			no_name_match
f_19912	水瓶座守護星			no_name_match
f_19913	雙魚座守護星			no_name_match
f_19914	雙魚座守護星			no_name_match
f_19915	白羊座守護星			no_name_match
f_19916	白羊座守護星			no_name_match
f_19917	金牛座守護星			no_name_match
f_19918	金牛座守護星			no_name_match
f_19919	雙子座守護星			no_name_match
f_19920	雙子座守護星			no_name_match
f_19921	巨蟹座守護星			no_name_match
f_19922	巨蟹座守護星			no_name_match
f_19923	狮子座守護星			no_name_match
f_19924	狮子座守護星			no_name_match
f_19925	雙子座毁滅星			no_name_match
f_19926	雙子座毁滅星			no_name_match
f_19931	正义			no_name_match
f_19932	正义			no_name_match
f_19933	死亡			no_name_match
f_19934	死亡			no_name_match
f_19935	节制			no_name_match
f_19936	节制			no_name_match
f_19937	世界			no_name_match
f_19938	世界			no_name_match
f_19941	倒吊人			no_name_match
f_19942	倒吊人			no_name_match
f_19947	恋人			no_name_match
f_19948	恋人			no_name_match
f_19951	力量			no_name_match
f_19952	力量			no_name_match
f_19953	魔術師			no_name_match
f_19954	魔術師			no_name_match
f_19955	黃金黎明			no_name_match
f_19956	黃金黎明			no_name_match
f_19957	審判			no_name_match
f_19958	審判			no_name_match
f_19959	命运之輪			no_name_match
f_19960	命运之輪			no_name_match
f_19975	太陽			no_name_match
f_19976	太陽			no_name_match
f_19977	逆位皇後			no_name_match
f_19978	逆位皇後			no_name_match
f_19979	逆位戰车			no_name_match
f_19980	逆位戰车			no_name_match
f_19981	逆位愚者			no_name_match
f_19982	逆位愚者			no_name_match
f_19983	逆位魔術師			no_name_match
f_19984	逆位魔術師			no_name_match
f_19985	逆位皇帝			no_name_match
f_19986	逆位皇帝			no_name_match
f_19987	逆位力量			no_name_match
f_19988	逆位力量			no_name_match
f_19989	逆位死亡			no_name_match
f_19990	逆位死亡			no_name_match
f_19991	逆位恋人（亞當）			no_name_match
f_19992	逆位恋人（亞當）			no_name_match
f_19993	逆位恋人（夏娃）			no_name_match
f_19994	逆位恋人（夏娃）			no_name_match
f_19995	逆位黃金黎明			no_name_match
f_19996	逆位黃金黎明			no_name_match
f_19997	逆位隱者			no_name_match
f_19998	逆位隱者			no_name_match
f_26500	逆位正义			no_name_match
f_26501	逆位正义			no_name_match
f_26502	逆位星星			no_name_match
f_26503	逆位星星			no_name_match
f_26504	逆位节制			no_name_match
f_26505	逆位节制			no_name_match
f_26506	逆位高塔			no_name_match
f_26507	逆位高塔			no_name_match
f_26508	逆位審判			no_name_match
f_26509	逆位審判			no_name_match
f_26510	逆位魔鬼			no_name_match
f_26511	逆位魔鬼			no_name_match
f_26512	逆位太陽			no_name_match
f_26513	逆位太陽			no_name_match
f_26514	逆位月亮			no_name_match
f_26515	逆位月亮			no_name_match
f_26516	逆位世界			no_name_match
f_26517	逆位世界			no_name_match
f_26518	逆位空白			no_name_match
f_26519	逆位空白			no_name_match
f_26520	逆位女祭司			no_name_match
f_26521	逆位女祭司			no_name_match
f_26522	逆位倒吊人			no_name_match
f_26523	逆位倒吊人			no_name_match
f_19801	摩羯座			no_name_match
f_19802	摩羯座			no_name_match
f_19803	水瓶座			no_name_match
f_19804	水瓶座			no_name_match
f_19805	雙魚座			no_name_match
f_19806	雙魚座			no_name_match
f_19807	雙魚座幻身			no_name_match
f_19808	雙魚座幻身			no_name_match
f_19809	白羊座			no_name_match
f_19810	白羊座			no_name_match
f_19811	金牛座			no_name_match
f_19812	金牛座			no_name_match
f_19813	雙子座·兄			no_name_match
f_19814	雙子座·兄			no_name_match
f_19815	雙子座·弟			no_name_match
f_19816	雙子座·弟			no_name_match
f_19817	巨蟹座			no_name_match
f_19818	巨蟹座			no_name_match
f_19819	狮子座			no_name_match
f_19820	狮子座			no_name_match
f_19821	處女座			no_name_match
f_19822	處女座			no_name_match
f_19823	天秤座			no_name_match
f_19824	天秤座			no_name_match
f_19825	天蝎座			no_name_match
f_19826	天蝎座			no_name_match
f_19827	射手座			no_name_match
f_19828	射手座			no_name_match
f_19829	雙魚座守護神			no_name_match
f_19830	雙魚座守護神			no_name_match
f_8002	國王奥古斯都			no_name_match
f_8004	復仇旋舞茱蒂			no_name_match
f_8006	不敗尊者卡修			no_name_match
f_8010	猎狗克里冈			no_name_match
f_8012	冰雪祭司瑞莱			no_name_match
f_8014	獸人王狮吼			no_name_match
f_8016	疾影劍迦羅娜			no_name_match
f_8018	死靈君主希洛			no_name_match
f_8022	雷霆蜥蜴王			no_name_match
f_8024	蛮王火齿			no_name_match
f_8026	帅小伙翔仔			no_name_match
f_8028	诱骗者迪卡伊			no_name_match
f_8030	巨槌沃多			no_name_match
f_8032	猎龍將軍文森特			no_name_match
f_8034	尊贵的艾瑞亞			no_name_match
f_8036	御林铁衛希恩			no_name_match
f_8038	焰纹凯蒂			no_name_match
f_8044	劍聖艾拉			no_name_match
f_8046	狼王加內特			no_name_match
f_8048	骷髏王克尔多			no_name_match
f_8050	囚魂領主布雷泽			no_name_match
f_8056	梦魇			no_name_match
f_8058	死亡之花伊尔莎			no_name_match
f_8060	邪力			no_name_match
f_8040	远古之槍妮可			no_name_match
f_8052	天堂的審判者			no_name_match
f_8062	異血蝠王			no_name_match
f_8064	木盾约伯			no_name_match
f_9009	疯狂牛王加摩尔			no_name_match
f_9023	召喚使者愛麗絲			no_name_match
f_9025	骷髏王克尔多			no_name_match
f_9026	骷髏王克尔多			no_name_match
f_9028	摩羯座守護星			no_name_match
f_9029	摩羯座守護星			no_name_match
f_9030	摩羯座守護星			no_name_match
f_9106	大天使百夫長			no_name_match
f_9218	贞德			no_name_match
f_9219	梅琳妲			no_name_match
f_9220	十文字茜			no_name_match
f_9310	史莱姆國王阿凯			no_name_match
f_9401	狐先知雪伦			no_name_match
f_9402	情报專家靈耳			no_name_match
f_9403	鼠人上忍			no_name_match
f_9404	海之守護女神			no_name_match
f_9405	忠义之靈犬			no_name_match
f_9406	降龍之不戒尼			no_name_match
f_9407	火眼的貓女神			no_name_match
f_9408	風暴之神			no_name_match
f_9409	创世太陽神			no_name_match
f_9410	亞特弥			no_name_match
f_9411	贞德			no_name_match
f_9412	卡洛斯			no_name_match
f_9413	紫帝			no_name_match
f_9414	梅琳妲			no_name_match
f_9415	愛的连线·媒神			no_name_match
f_9416	十文字茜			no_name_match
f_9417	卡尔娜			no_name_match
f_9418	恋人			no_name_match
f_9524	凯普莱特家仆			no_name_match
f_9526	凯普莱特骑士			no_name_match
f_9528	凯普莱特勇士			no_name_match
f_9535	玉兔精			no_name_match
f_9543	梦幻假日索瑪麗			no_name_match
f_9549	梦魇骑士杜拉罕			no_name_match
f_9551	南瓜領主杰克			no_name_match
f_9559	驯鹿之靈			no_name_match
f_9561	聖诞女郎梅麗尔			no_name_match
f_9569	年煞			no_name_match
f_9571	烛影龍妖			no_name_match
f_9577	惡作剧小丑			no_name_match
f_9579	怪诞愚者			no_name_match
f_9583	岩脊巨怪			no_name_match
f_9585	迪亞波羅			no_name_match
f_9587	疯狂牛王加摩尔EX			no_name_match
f_9591	熊孩子东东			no_name_match
f_9593	糖心使者海莉			no_name_match
f_9594	糖心使者海莉			no_name_match
f_9595	人類泳装			no_name_match
f_9600	巨蟹座			no_name_match
f_9602	假日貓女索瑪麗			no_name_match
f_9604	梁山伯			no_name_match
f_9606	学姐索菲亞			no_name_match
f_9608	迅刃格蕾絲			no_name_match
f_9610	太乙真人			no_name_match
f_9612	玉兔			no_name_match
f_9614	雲間玉镜			no_name_match
f_9616	逆位高塔			no_name_match
f_9618	天蝎座			no_name_match
f_9620	银色守衛			no_name_match
f_9622	萬聖小丑			no_name_match
f_9624	逆位魔鬼			no_name_match
f_9626	射手座			no_name_match
f_9628	酥烤焦糖鸡			no_name_match
f_9630	芝麻糊糊鸡			no_name_match
f_9632	紫薯麻麻鸡			no_name_match
f_9634	肉汁重骑兵			no_name_match
f_9636	不屈戰士利克			no_name_match
f_9637	不屈戰士利克			no_name_match
f_9638	聖诞绮梦蒂娜			no_name_match
f_9639	聖诞绮梦蒂娜			no_name_match
f_9640	聖诞雪精靈瑞絲			no_name_match
f_9642	雪國聖使拉夫尔			no_name_match
f_9643	雪國聖使拉夫尔			no_name_match
f_18004	佣兵隊長			no_name_match
f_18012	精靈狙擊手			no_name_match
f_18016	精靈雷魔导			no_name_match
f_18020	翼人影武者			no_name_match
f_18024	貓人刺殺大師			no_name_match
f_18028	僵尸衛隊長			no_name_match
f_18032	冷風幽靈			no_name_match
f_18036	拒馬			no_name_match
f_18040	秘法水晶塔			no_name_match
f_18044	蜥皮戰鼓			no_name_match
f_18048	诅咒毒锅			no_name_match
f_23002	哨衛			no_name_match
f_23004	侍從			no_name_match
f_23013	劍士			no_name_match
f_23014	大劍士			no_name_match
f_23015	重劍士			no_name_match
f_23016	佣兵			no_name_match
f_23017	高級佣兵			no_name_match
f_23018	佣兵隊長			no_name_match
f_23019	聖光团長肖恩			no_name_match
f_23020	胜利衝锋詹姆			no_name_match
f_23021	致命旋舞温蒂			no_name_match
f_23022	國王奥古斯都			no_name_match
f_23023	不敗尊者卡修			no_name_match
f_23024	重弩手			no_name_match
f_23025	禁衛重弩手			no_name_match
f_23026	重弩上尉			no_name_match
f_23027	连弩手			no_name_match
f_23028	禁衛连弩手			no_name_match
f_23029	连弩上尉			no_name_match
f_23030	猎魔將軍范海辛			no_name_match
f_23031	修女			no_name_match
f_23032	戰斗修女			no_name_match
f_23033	戰斗修女長			no_name_match
f_23034	执事			no_name_match
f_23035	女牧師			no_name_match
f_23038	復仇旋舞茱蒂			no_name_match
f_23039	猎龍將軍文森特			no_name_match
f_23040	尊贵的艾瑞亞			no_name_match
f_23041	精靈弓手			no_name_match
f_23042	精靈長弓手			no_name_match
f_23043	精靈神射手			no_name_match
f_23044	精靈猎人			no_name_match
f_23045	精靈游侠			no_name_match
f_23046	精靈狙擊手			no_name_match
f_23047	首席游侠语風			no_name_match
f_23048	精靈女巫			no_name_match
f_23049	精靈祭司			no_name_match
f_23050	精靈大祭司			no_name_match
f_23051	精靈火法学徒			no_name_match
f_23052	精靈火法師			no_name_match
f_23053	精靈火魔导			no_name_match
f_23054	怒焰諾亞麗			no_name_match
f_23055	天馬侦查兵			no_name_match
f_23056	天馬骑衛兵			no_name_match
f_23057	天馬骑衛隊長			no_name_match
f_23058	天馬骑兵			no_name_match
f_23059	天馬突擊兵			no_name_match
f_23060	天馬突擊隊長			no_name_match
f_23061	西風团長菲莉			no_name_match
f_23063	冰雪祭司瑞莱			no_name_match
f_23064	精靈武士			no_name_match
f_23065	精靈祝福武士			no_name_match
f_23066	精靈破法者			no_name_match
f_23067	精靈衛兵			no_name_match
f_23068	精靈禁衛			no_name_match
f_23069	精靈禁衛長			no_name_match
f_23070	影刺辛諾德			no_name_match
f_23071	精靈雷法学徒			no_name_match
f_23072	精靈雷法師			no_name_match
f_23073	精靈雷魔导			no_name_match
f_23074	精靈冰法学徒			no_name_match
f_23075	精靈冰法師			no_name_match
f_23076	精靈冰魔导			no_name_match
f_23077	霜雷之心席尔瓦			no_name_match
f_23078	御林铁衛希恩			no_name_match
f_23079	焰纹凯蒂			no_name_match
f_23080	远古之槍妮可			no_name_match
f_23081	貓人劍客			no_name_match
f_23082	貓人刺客			no_name_match
f_23083	貓人刺殺大師			no_name_match
f_23084	貓人信使			no_name_match
f_23085	貓人斥候			no_name_match
f_23086	貓人追踪者			no_name_match
f_23087	疾風劍瑪麗塔			no_name_match
f_23094	猎手诡狼			no_name_match
f_23095	翼人武士			no_name_match
f_23096	翼人勇士			no_name_match
f_23097	翼人影武者			no_name_match
f_23098	翼人戰士			no_name_match
f_23099	翼人襲擊者			no_name_match
f_23100	翼人嗜血者			no_name_match
f_23101	苍翼族長拉姆			no_name_match
f_23102	獸人王狮吼			no_name_match
f_23103	疾影劍迦羅娜			no_name_match
f_23104	兔人門生			no_name_match
f_23105	兔人劍客			no_name_match
f_23106	兔人劍豪			no_name_match
f_23107	兔人弓箭手			no_name_match
f_23108	兔人猎手			no_name_match
f_23109	兔人狙擊手			no_name_match
f_23110	狙殺大師汉娜			no_name_match
f_23111	狼人戰士			no_name_match
f_23112	狼人斗士			no_name_match
f_23113	狼人突襲者			no_name_match
f_23114	狼人猎手			no_name_match
f_23115	狼人嗜血者			no_name_match
f_23116	狼人血腥撕裂者			no_name_match
f_23117	荒野屠夫巴登			no_name_match
f_23118	劍聖艾拉			no_name_match
f_23119	狼王加內特			no_name_match
f_23120	苍翼守護者尤莲			no_name_match
f_23121	僵尸衛兵			no_name_match
f_23122	僵尸哨衛			no_name_match
f_23123	僵尸衛隊長			no_name_match
f_23124	僵尸劍士			no_name_match
f_23125	僵尸戰士			no_name_match
f_23126	僵尸隊長			no_name_match
f_23127	不滅的克里斯			no_name_match
f_23129	吸血鬼贵族			no_name_match
f_23130	吸血鬼伯爵			no_name_match
f_23131	吸血鬼学徒			no_name_match
f_23132	吸血鬼法師			no_name_match
f_23133	吸血鬼导師			no_name_match
f_23134	嗜血亲王基拉			no_name_match
f_23135	冰幽靈			no_name_match
f_23136	寒冷幽靈			no_name_match
f_23137	冷風幽靈			no_name_match
f_23138	幽靈			no_name_match
f_23139	恐怖幽靈			no_name_match
f_23140	恐怖魅影			no_name_match
f_23141	绝望之靈			no_name_match
f_23142	死靈君主希洛			no_name_match
f_23143	凋零公主瑞琪			no_name_match
f_23144	诱骗者迪卡伊			no_name_match
f_23145	骷髏劍士			no_name_match
f_23146	骷髏戰士			no_name_match
f_23147	骷髏百夫長			no_name_match
f_23148	骷髏投槍手			no_name_match
f_23149	骷髏投毒者			no_name_match
f_23150	骷髏剧毒散播者			no_name_match
f_23151	咒神者费蒙德			no_name_match
f_23152	骷髏劍士			no_name_match
f_23153	骷髏戰士			no_name_match
f_23154	骷髏百夫長			no_name_match
f_23155	骷髏投槍手			no_name_match
f_23156	骷髏投毒者			no_name_match
f_23157	骷髏剧毒散播者			no_name_match
f_23158	咒神者费蒙德			no_name_match
f_23159	恐惧骑兵			no_name_match
f_23160	恐惧骑士			no_name_match
f_23161	恐惧骑士隊長			no_name_match
f_23162	死亡骑兵			no_name_match
f_23163	死亡骑士			no_name_match
f_23164	死亡骑士隊長			no_name_match
f_23165	混沌領主庫彻			no_name_match
f_23166	骷髏王克尔多			no_name_match
f_23167	骷髏王克尔多			no_name_match
f_23168	囚魂領主布雷泽			no_name_match
f_23169	地精流氓			no_name_match
f_23170	地精土匪			no_name_match
f_23171	地精無赖			no_name_match
f_23172	地精暴徒			no_name_match
f_23173	地精路霸			no_name_match
f_23174	地精亡命徒			no_name_match
f_23175	地精弓手			no_name_match
f_23176	地精偷猎者			no_name_match
f_23177	地精毒箭手			no_name_match
f_23178	突襲隊長麻脸			no_name_match
f_23179	地精靈媒			no_name_match
f_23180	地精薩满			no_name_match
f_23181	地精先知			no_name_match
f_23182	地精织網者			no_name_match
f_23183	地精猎人			no_name_match
f_23184	地精狩猎大師			no_name_match
f_23185	隱士妮迪雅			no_name_match
f_23186	帅小伙翔仔			no_name_match
f_23187	死亡之花伊尔莎			no_name_match
f_23188	木盾约伯			no_name_match
f_23189	巨魔蛮兵			no_name_match
f_23190	巨魔老蛮兵			no_name_match
f_23191	巨魔蛮兵头目			no_name_match
f_23192	巨魔戰士			no_name_match
f_23193	巨魔狂戰士			no_name_match
f_23194	巨魔狂暴戰士			no_name_match
f_23195	巨魔力士			no_name_match
f_23196	巨魔大力士			no_name_match
f_23197	巨魔怪力头目			no_name_match
f_23198	尖牙族長			no_name_match
f_23199	石巨魔			no_name_match
f_23200	晶化巨魔			no_name_match
f_23201	晶化狂怒者			no_name_match
f_23202	血巨魔			no_name_match
f_23203	沸血巨魔			no_name_match
f_23204	沸血暴虐者			no_name_match
f_23205	铁拳血眼			no_name_match
f_23206	蛮王火齿			no_name_match
f_23207	巨槌沃多			no_name_match
f_23208	邪力			no_name_match
f_23209	猎狗			no_name_match
f_23210	大型猎狗			no_name_match
f_23211	狂怒猎狗			no_name_match
f_23212	地狱犬			no_name_match
f_23213	大型地狱犬			no_name_match
f_23214	迅猛地狱犬			no_name_match
f_23215	地狱犬雄			no_name_match
f_23216	蜥蜴			no_name_match
f_23217	重甲蜥蜴			no_name_match
f_23218	超重甲蜥蜴			no_name_match
f_23219	雷霆蜥蜴			no_name_match
f_23220	成年雷霆蜥			no_name_match
f_23221	劍齿雷霆蜥			no_name_match
f_23222	碉堡巨蜥首領			no_name_match
f_23223	吸血蝙蝠			no_name_match
f_23224	嗜血蝙蝠			no_name_match
f_23225	猩紅巨蝠			no_name_match
f_23226	毒蝙蝠			no_name_match
f_23227	剧毒蝙蝠			no_name_match
f_23228	喷毒巨蝠			no_name_match
f_23229	猛毒蝠王			no_name_match
f_23230	雷霆蜥蜴王			no_name_match
f_23231	異血蝠王			no_name_match
f_23232	奇美拉			no_name_match
f_23233	成年奇美拉			no_name_match
